county,date,quantile,hosp_census_with_covid,icu,Rt
Monterey,2023-04-13,0.95,,,1.0254536094879656
Monterey,2023-04-20,0.5,,,0.935541664328846
Monterey,2023-04-20,0.04999999999999999,,,NA
Monterey,2023-04-20,0.95,,,1.0099539273535236
Monterey,2023-04-27,0.5,,,0.9134745554317898
Monterey,2023-04-27,0.04999999999999999,,,NA
Monterey,2023-04-27,0.95,,,0.9881942088040874
Monterey,2023-05-04,0.5,,,0.8957314534979628
Monterey,2023-05-04,0.04999999999999999,,,NA
Monterey,2023-05-04,0.95,,,0.9702564795663956
Monterey,2023-05-11,0.5,,,0.880616953430071
Monterey,2023-05-11,0.04999999999999999,,,NA
Monterey,2023-05-11,0.95,,,0.9521399697667524
Monterey,2023-05-18,0.5,,,0.872623324709212
Monterey,2023-05-18,0.04999999999999999,,,NA
Monterey,2023-05-18,0.95,,,0.9481758425033838
Monterey,2023-05-25,0.5,,,0.886552819421711
Monterey,2023-05-25,0.04999999999999999,,,NA
Monterey,2023-05-25,0.95,,,0.9540053857558732
Monterey,2023-06-01,0.5,,,0.9131920524528598
Monterey,2023-06-01,0.04999999999999999,,,NA
Monterey,2023-06-01,0.95,,,0.987166499859378
Monterey,2023-06-08,0.5,,,0.948516023513346
Monterey,2023-06-08,0.04999999999999999,,,NA
Monterey,2023-06-08,0.95,,,1.0285210310713626
Monterey,2023-06-15,0.5,,,0.9808183747324865
Monterey,2023-06-15,0.04999999999999999,,,NA
Monterey,2023-06-15,0.95,,,1.0686459574561733
Monterey,2023-06-22,0.5,,,1.0123558609815348
Monterey,2023-06-22,0.04999999999999999,,,NA
Monterey,2023-06-22,0.95,,,1.089336835739135
Monterey,2023-06-29,0.5,,,1.0356260279630738
Monterey,2023-06-29,0.04999999999999999,,,NA
Monterey,2023-06-29,0.95,,,1.1209925425803795
Monterey,2023-07-06,0.5,,,1.0566354453397215
Monterey,2023-07-06,0.04999999999999999,,,NA
Monterey,2023-07-06,0.95,,,1.1392169145495938
Monterey,2023-07-13,0.5,,,1.0740508824663126
Monterey,2023-07-13,0.04999999999999999,,,NA
Monterey,2023-07-13,0.95,,,1.1656817009703986
Monterey,2023-07-20,0.5,,,1.095367232690645
Monterey,2023-07-20,0.04999999999999999,,,NA
Monterey,2023-07-20,0.95,,,1.1770581934833102
Monterey,2023-07-27,0.5,,,1.1101279156310766
Monterey,2023-07-27,0.04999999999999999,,,NA
Monterey,2023-07-27,0.95,,,1.209131450024276
Monterey,2023-08-03,0.5,,,1.1252165114031016
Monterey,2023-08-03,0.04999999999999999,,,NA
Monterey,2023-08-03,0.95,,,1.225814119024783
Monterey,2023-08-10,0.5,,,1.1228224105913247
Monterey,2023-08-10,0.04999999999999999,,,NA
Monterey,2023-08-10,0.95,,,1.227217340041538
Monterey,2023-08-17,0.5,,,1.1028537835426793
Monterey,2023-08-17,0.04999999999999999,,,NA
Monterey,2023-08-17,0.95,,,1.1922031996474345
Monterey,2023-08-24,0.5,,,1.0646948184970668
Monterey,2023-08-24,0.04999999999999999,,,NA
Monterey,2023-08-24,0.95,,,1.1453069228526451
Monterey,2023-08-31,0.5,,,1.020674050227531
Monterey,2023-08-31,0.04999999999999999,,,NA
Monterey,2023-08-31,0.95,,,1.090887045105312
Monterey,2023-09-07,0.5,,,0.9817080708907456
Monterey,2023-09-07,0.04999999999999999,,,NA
Monterey,2023-09-07,0.95,,,1.05171078937733
Monterey,2023-09-14,0.5,,,0.9464574923615364
Monterey,2023-09-14,0.04999999999999999,,,NA
Monterey,2023-09-14,0.95,,,1.0142497495783434
Monterey,2023-09-21,0.5,,,0.9074763262262722
Monterey,2023-09-21,0.04999999999999999,,,NA
Monterey,2023-09-21,0.95,,,0.9811733236440076
Monterey,2023-09-28,0.5,,,0.8916154635609339
Monterey,2023-09-28,0.04999999999999999,,,NA
Monterey,2023-09-28,0.95,,,0.959487783057594
Monterey,2023-10-05,0.5,,,0.880213457847218
Monterey,2023-10-05,0.04999999999999999,,,NA
Monterey,2023-10-05,0.95,,,0.9464287992412604
Monterey,2023-10-12,0.5,,,0.8848427871101967
Monterey,2023-10-12,0.04999999999999999,,,NA
Monterey,2023-10-12,0.95,,,0.9583069808710536
Monterey,2023-10-19,0.5,,,0.9187039480076392
Monterey,2023-10-19,0.04999999999999999,,,NA
Monterey,2023-10-19,0.95,,,0.9810215827817754
Monterey,2023-10-26,0.5,,,0.9672042014712092
Monterey,2023-10-26,0.04999999999999999,,,NA
Monterey,2023-10-26,0.95,,,1.0351563014128382
Monterey,2023-11-02,0.5,,,1.015850760716483
Monterey,2023-11-02,0.04999999999999999,,,NA
Monterey,2023-11-02,0.95,,,1.095832470875266
Monterey,2023-11-09,0.5,,,1.0477521829150027
Monterey,2023-11-09,0.04999999999999999,,,NA
Monterey,2023-11-09,0.95,,,1.136064496333847
Monterey,2023-11-16,0.5,,,1.066850001399783
Monterey,2023-11-16,0.04999999999999999,,,NA
Monterey,2023-11-16,0.95,,,1.1565836987897484
Monterey,2023-11-23,0.5,,,1.085613824305547
Monterey,2023-11-23,0.04999999999999999,,,NA
Monterey,2023-11-23,0.95,,,1.1770001672970378
Monterey,2023-11-30,0.5,,,1.0978433674977524
Monterey,2023-11-30,0.04999999999999999,,,NA
Monterey,2023-11-30,0.95,,,1.1903365321830344
Monterey,2023-12-07,0.5,,,1.0990466964594117
Monterey,2023-12-07,0.04999999999999999,,,NA
Monterey,2023-12-07,0.95,,,1.1918365196111085
Monterey,2023-12-14,0.5,,,1.093324388875198
Monterey,2023-12-14,0.04999999999999999,,,NA
Monterey,2023-12-14,0.95,,,1.1802820772935116
Monterey,2023-12-19,0.5,,,1.0638621723680124
Monterey,2023-12-19,0.04999999999999999,,,NA
Monterey,2023-12-19,0.95,,,1.161591624788623
Monterey,2023-12-21,0.5,,,1.0638621723680124
Monterey,2023-12-21,0.04999999999999999,,,NA
Monterey,2023-12-21,0.95,,,1.161591624788623
Monterey,2023-12-28,0.5,,,1.0302138416541493
Monterey,2023-12-28,0.04999999999999999,,,NA
Monterey,2023-12-28,0.95,,,1.1081733389219464
Monterey,2024-01-04,0.5,,,0.9951910765281998
Monterey,2024-01-04,0.04999999999999999,,,NA
Monterey,2024-01-04,0.95,,,1.0727860317106392
Monterey,2024-01-11,0.5,,,0.9542345928786926
Monterey,2024-01-11,0.04999999999999999,,,NA
Monterey,2024-01-11,0.95,,,1.0260990068146003
Monterey,2024-01-18,0.5,,,0.9124685348566804
Monterey,2024-01-18,0.04999999999999999,,,NA
Monterey,2024-01-18,0.95,,,0.9820531856195628
Monterey,2024-01-25,0.5,,,0.8838754498434939
Monterey,2024-01-25,0.04999999999999999,,,NA
Monterey,2024-01-25,0.95,,,0.9539782684680704
Monterey,2024-02-01,0.5,,,0.8653355561199565
Monterey,2024-02-01,0.04999999999999999,,,NA
Monterey,2024-02-01,0.95,,,0.93415191722891
Monterey,2024-02-08,0.5,,,0.8587389153503218
Monterey,2024-02-08,0.04999999999999999,,,NA
Monterey,2024-02-08,0.95,,,0.940989120279028
Monterey,2024-02-09,0.5,,,0.8577064953455882
Monterey,2024-02-09,0.04999999999999999,,,NA
Monterey,2024-02-09,0.95,,,0.9467171954483796
Monterey,2024-02-15,0.5,,,0.8577064953455882
Monterey,2024-02-15,0.04999999999999999,,,NA
Monterey,2024-02-15,0.95,,,0.9467171954483796
Monterey,2024-02-22,0.5,,,0.8656178190508788
Monterey,2024-02-22,0.04999999999999999,,,NA
Monterey,2024-02-22,0.95,,,0.9589421966454476
Monterey,2024-02-29,0.5,,,0.8709225573259058
Monterey,2024-02-29,0.04999999999999999,,,NA
Monterey,2024-02-29,0.95,,,0.974657413886378
Monterey,2024-03-07,0.5,,,0.8794486636407258
Monterey,2024-03-07,0.04999999999999999,,,NA
Monterey,2024-03-07,0.95,,,1.007454209111989
Monterey,2024-03-14,0.5,,,0.8865718080560653
Monterey,2024-03-14,0.04999999999999999,,,NA
Monterey,2024-03-14,0.95,,,1.0340106214352742
Monterey,2024-03-18,0.5,,,0.8929537474600531
Monterey,2024-03-18,0.04999999999999999,,,NA
Monterey,2024-03-18,0.95,,,1.0390101815983268
Monterey,2024-03-19,0.5,,,0.8929537474600531
Monterey,2024-03-19,0.04999999999999999,,,NA
Monterey,2024-03-19,0.95,,,1.0390101815983268
Monterey,2024-03-21,0.5,,,0.8929537474600531
Monterey,2024-03-21,0.04999999999999999,,,NA
Monterey,2024-03-21,0.95,,,1.0390101815983268
Monterey,2024-03-28,0.5,,,0.8983506191051629
Monterey,2024-03-28,0.04999999999999999,,,NA
Monterey,2024-03-28,0.95,,,1.0441965640821758
Monterey,2024-04-04,0.5,,,0.9043388689507268
Monterey,2024-04-04,0.04999999999999999,,,NA
Monterey,2024-04-04,0.95,,,1.0476273514473868
Monterey,2024-04-11,0.5,,,0.9099469574137968
Monterey,2024-04-11,0.04999999999999999,,,NA
Monterey,2024-04-11,0.95,,,1.05007742587332
Monterey,2024-04-18,0.5,,,0.9158337485683304
Monterey,2024-04-18,0.04999999999999999,,,NA
Monterey,2024-04-18,0.95,,,1.0523834349358865
Monterey,2024-04-25,0.5,,,0.9212779753166234
Monterey,2024-04-25,0.04999999999999999,,,NA
Monterey,2024-04-25,0.95,,,1.05370066463109
Monterey,2024-05-02,0.5,,,0.9265456258838968
Monterey,2024-05-02,0.04999999999999999,,,NA
Monterey,2024-05-02,0.95,,,1.0546065620003346
Monterey,2024-05-09,0.5,,,0.9307005132860348
Monterey,2024-05-09,0.04999999999999999,,,NA
Monterey,2024-05-09,0.95,,,1.0540064470576365
Monterey,2024-05-16,0.5,,,0.9347439928284236
Monterey,2024-05-16,0.04999999999999999,,,NA
Monterey,2024-05-16,0.95,,,1.0531622652715715
Monterey,2024-05-23,0.5,,,0.9385132484819536
Monterey,2024-05-23,0.04999999999999999,,,NA
Monterey,2024-05-23,0.95,,,1.0514629013454582
Monterey,2024-05-30,0.5,,,0.942257832417799
Monterey,2024-05-30,0.04999999999999999,,,NA
Monterey,2024-05-30,0.95,,,1.0498075991208982
Monterey,2024-06-06,0.5,,,0.9456327012761724
Monterey,2024-06-06,0.04999999999999999,,,NA
Monterey,2024-06-06,0.95,,,1.0459305538451318
Monterey,2024-06-13,0.5,,,NA
Monterey,2024-06-13,0.04999999999999999,,,NA
Monterey,2024-06-13,0.95,,,NA
Napa,2022-06-16,0.5,,,1.2087045400028802
Napa,2022-06-16,0.04999999999999999,,,NA
Napa,2022-06-16,0.95,,,1.3831234178316738
Napa,2022-06-23,0.5,,,1.1647963488847828
Napa,2022-06-23,0.04999999999999999,,,NA
Napa,2022-06-23,0.95,,,1.3145381569431376
Napa,2022-06-30,0.5,,,1.114120300646093
Napa,2022-06-30,0.04999999999999999,,,NA
Napa,2022-06-30,0.95,,,1.2300800646087264
Napa,2022-07-07,0.5,,,1.0585546157236791
Napa,2022-07-07,0.04999999999999999,,,NA
Napa,2022-07-07,0.95,,,1.152083280100612
Napa,2022-07-14,0.5,,,1.0105322330696862
Napa,2022-07-14,0.04999999999999999,,,NA
Napa,2022-07-14,0.95,,,1.101733465542594
Napa,2022-07-21,0.5,,,0.9751298724506408
Napa,2022-07-21,0.04999999999999999,,,NA
Napa,2022-07-21,0.95,,,1.054677590055619
Napa,2022-07-28,0.5,,,0.942953842539778
Napa,2022-07-28,0.04999999999999999,,,NA
Napa,2022-07-28,0.95,,,1.0209537677024214
Napa,2022-08-04,0.5,,,0.913837286843176
Napa,2022-08-04,0.04999999999999999,,,NA
Napa,2022-08-04,0.95,,,0.9902610501413304
Napa,2022-08-11,0.5,,,0.8975928797046029
Napa,2022-08-11,0.04999999999999999,,,NA
Napa,2022-08-11,0.95,,,0.977343250225539
Napa,2022-08-18,0.5,,,0.8891680241456177
Napa,2022-08-18,0.04999999999999999,,,NA
Napa,2022-08-18,0.95,,,0.9618099655986192
Napa,2022-08-25,0.5,,,0.8904784351479467
Napa,2022-08-25,0.04999999999999999,,,NA
Napa,2022-08-25,0.95,,,0.9627159161503002
Napa,2022-09-01,0.5,,,0.8914003051987878
Napa,2022-09-01,0.04999999999999999,,,NA
Napa,2022-09-01,0.95,,,0.9732868768079068
Napa,2022-09-08,0.5,,,0.9024862372857954
Napa,2022-09-08,0.04999999999999999,,,NA
Napa,2022-09-08,0.95,,,0.9793869384938642
Napa,2022-09-15,0.5,,,0.9216654138456796
Napa,2022-09-15,0.04999999999999999,,,NA
Napa,2022-09-15,0.95,,,0.9980269490056966
Napa,2022-09-22,0.5,,,0.9455909670380068
Napa,2022-09-22,0.04999999999999999,,,NA
Napa,2022-09-22,0.95,,,1.015517421753065
Napa,2022-09-29,0.5,,,0.9693606698189068
Napa,2022-09-29,0.04999999999999999,,,NA
Napa,2022-09-29,0.95,,,1.0481599110334707
Napa,2022-10-06,0.5,,,0.9998584375805576
Napa,2022-10-06,0.04999999999999999,,,NA
Napa,2022-10-06,0.95,,,1.0771130483363276
Napa,2022-10-13,0.5,,,1.0328343035709042
Napa,2022-10-13,0.04999999999999999,,,NA
Napa,2022-10-13,0.95,,,1.1132104569128385
Napa,2022-10-20,0.5,,,1.0627892401597805
Napa,2022-10-20,0.04999999999999999,,,NA
Napa,2022-10-20,0.95,,,1.153976160700808
Napa,2022-10-27,0.5,,,1.0888484880933218
Napa,2022-10-27,0.04999999999999999,,,NA
Napa,2022-10-27,0.95,,,1.1831668778273643
Napa,2022-11-03,0.5,,,1.0942850435947378
Napa,2022-11-03,0.04999999999999999,,,NA
Napa,2022-11-03,0.95,,,1.1896523922415572
Napa,2022-11-10,0.5,,,1.0815707177946523
Napa,2022-11-10,0.04999999999999999,,,NA
Napa,2022-11-10,0.95,,,1.1757556186217852
Napa,2022-11-17,0.5,,,1.0587966750697038
Napa,2022-11-17,0.04999999999999999,,,NA
Napa,2022-11-17,0.95,,,1.1486871660599636
Napa,2022-11-24,0.5,,,1.0310541909963868
Napa,2022-11-24,0.04999999999999999,,,NA
Napa,2022-11-24,0.95,,,1.120808269776157
Napa,2022-12-01,0.5,,,1.0056656642201522
Napa,2022-12-01,0.04999999999999999,,,NA
Napa,2022-12-01,0.95,,,1.0876043298179772
Napa,2022-12-08,0.5,,,0.9913412644577488
Napa,2022-12-08,0.04999999999999999,,,NA
Napa,2022-12-08,0.95,,,1.0712898349462328
Napa,2022-12-15,0.5,,,0.986604713681179
Napa,2022-12-15,0.04999999999999999,,,NA
Napa,2022-12-15,0.95,,,1.0672765296474118
Napa,2022-12-22,0.5,,,0.978669559651926
Napa,2022-12-22,0.04999999999999999,,,NA
Napa,2022-12-22,0.95,,,1.056739640373352
Napa,2022-12-29,0.5,,,0.976632860512224
Napa,2022-12-29,0.04999999999999999,,,NA
Napa,2022-12-29,0.95,,,1.055960001486351
Napa,2023-01-05,0.5,,,0.9807084181120728
Napa,2023-01-05,0.04999999999999999,,,NA
Napa,2023-01-05,0.95,,,1.0548919132354473
Napa,2023-01-12,0.5,,,0.9955802116483692
Napa,2023-01-12,0.04999999999999999,,,NA
Napa,2023-01-12,0.95,,,1.0717157337159104
Napa,2023-01-19,0.5,,,1.0135512229170596
Napa,2023-01-19,0.04999999999999999,,,NA
Napa,2023-01-19,0.95,,,1.0888969723859032
Napa,2023-01-26,0.5,,,1.0350832731255268
Napa,2023-01-26,0.04999999999999999,,,NA
Napa,2023-01-26,0.95,,,1.1179502695220709
Napa,2023-02-02,0.5,,,1.0431200770218876
Napa,2023-02-02,0.04999999999999999,,,NA
Napa,2023-02-02,0.95,,,1.1369382765106002
Napa,2023-02-09,0.5,,,1.0458377737349158
Napa,2023-02-09,0.04999999999999999,,,NA
Napa,2023-02-09,0.95,,,1.137281359452516
Napa,2023-02-16,0.5,,,1.0335112750872524
Napa,2023-02-16,0.04999999999999999,,,NA
Napa,2023-02-16,0.95,,,1.1327573822059784
Napa,2023-02-23,0.5,,,0.999818051800854
Napa,2023-02-23,0.04999999999999999,,,NA
Napa,2023-02-23,0.95,,,1.0882119945319702
Napa,2023-03-02,0.5,,,0.9634568115225608
Napa,2023-03-02,0.04999999999999999,,,NA
Napa,2023-03-02,0.95,,,1.0473406266202208
Napa,2023-03-09,0.5,,,0.9278176731030938
Napa,2023-03-09,0.04999999999999999,,,NA
Napa,2023-03-09,0.95,,,1.0037364638300044
Napa,2023-03-16,0.5,,,0.9036476028755664
Napa,2023-03-16,0.04999999999999999,,,NA
Napa,2023-03-16,0.95,,,0.97857361187277
Napa,2023-03-23,0.5,,,0.8823457941951768
Napa,2023-03-23,0.04999999999999999,,,NA
Napa,2023-03-23,0.95,,,0.9503261714426472
Napa,2023-03-30,0.5,,,0.8683946801195339
Napa,2023-03-30,0.04999999999999999,,,NA
Napa,2023-03-30,0.95,,,0.9392816016503354
Napa,2023-04-06,0.5,,,0.8652304494918875
Napa,2023-04-06,0.04999999999999999,,,NA
Napa,2023-04-06,0.95,,,0.9390333613637084
Napa,2023-04-13,0.5,,,0.8636429302424753
Napa,2023-04-13,0.04999999999999999,,,NA
Napa,2023-04-13,0.95,,,0.9441557561774038
Napa,2023-04-20,0.5,,,0.8746068416916926
Napa,2023-04-20,0.04999999999999999,,,NA
Napa,2023-04-20,0.95,,,0.951167818071084
Napa,2023-04-27,0.5,,,0.885710740170404
Napa,2023-04-27,0.04999999999999999,,,NA
Napa,2023-04-27,0.95,,,0.9606814392506534
Napa,2023-05-04,0.5,,,0.9043157897439495
Napa,2023-05-04,0.04999999999999999,,,NA
Napa,2023-05-04,0.95,,,0.9809850492233728
Napa,2023-05-11,0.5,,,0.9287281761924688
Napa,2023-05-11,0.04999999999999999,,,NA
Napa,2023-05-11,0.95,,,1.0012881866988426
Napa,2023-05-18,0.5,,,0.9537767752524116
Napa,2023-05-18,0.04999999999999999,,,NA
Napa,2023-05-18,0.95,,,1.031371553368568
Napa,2023-05-25,0.5,,,0.9781069761190446
Napa,2023-05-25,0.04999999999999999,,,NA
Napa,2023-05-25,0.95,,,1.0597021312804755
Napa,2023-06-01,0.5,,,0.9999076113706618
Napa,2023-06-01,0.04999999999999999,,,NA
Napa,2023-06-01,0.95,,,1.0895361821504563
Napa,2023-06-08,0.5,,,1.0206017293807634
Napa,2023-06-08,0.04999999999999999,,,NA
Napa,2023-06-08,0.95,,,1.1089575034220027
Napa,2023-06-15,0.5,,,1.0371723571919955
Napa,2023-06-15,0.04999999999999999,,,NA
Napa,2023-06-15,0.95,,,1.133134169188717
Napa,2023-06-22,0.5,,,1.047469794817062
Napa,2023-06-22,0.04999999999999999,,,NA
Napa,2023-06-22,0.95,,,1.1497707364216043
Napa,2023-06-29,0.5,,,1.053625872814032
Napa,2023-06-29,0.04999999999999999,,,NA
Napa,2023-06-29,0.95,,,1.151678212207622
Napa,2023-07-06,0.5,,,1.0524041070744214
Napa,2023-07-06,0.04999999999999999,,,NA
Napa,2023-07-06,0.95,,,1.152048003296372
Napa,2023-07-13,0.5,,,1.0558273996611724
Napa,2023-07-13,0.04999999999999999,,,NA
Napa,2023-07-13,0.95,,,1.153866166879954
Napa,2023-07-20,0.5,,,1.0570599133546987
Napa,2023-07-20,0.04999999999999999,,,NA
Napa,2023-07-20,0.95,,,1.158449416496223
Napa,2023-07-27,0.5,,,1.058009419462096
Napa,2023-07-27,0.04999999999999999,,,NA
Napa,2023-07-27,0.95,,,1.148513721902525
Napa,2023-08-03,0.5,,,1.0602434450663143
Napa,2023-08-03,0.04999999999999999,,,NA
Napa,2023-08-03,0.95,,,1.1461572134486924
Napa,2023-08-10,0.5,,,1.0553313926935264
Napa,2023-08-10,0.04999999999999999,,,NA
Napa,2023-08-10,0.95,,,1.1520104424470865
Napa,2023-08-17,0.5,,,1.047067286182605
Napa,2023-08-17,0.04999999999999999,,,NA
Napa,2023-08-17,0.95,,,1.1321006645553289
Napa,2023-08-24,0.5,,,1.038539885902265
Napa,2023-08-24,0.04999999999999999,,,NA
Napa,2023-08-24,0.95,,,1.1309977271304754
Napa,2023-08-31,0.5,,,1.0281631595897909
Napa,2023-08-31,0.04999999999999999,,,NA
Napa,2023-08-31,0.95,,,1.113429209677617
Napa,2023-09-07,0.5,,,1.0138905788427648
Napa,2023-09-07,0.04999999999999999,,,NA
Napa,2023-09-07,0.95,,,1.105521697513552
Napa,2023-09-14,0.5,,,1.0121272475027938
Napa,2023-09-14,0.04999999999999999,,,NA
Napa,2023-09-14,0.95,,,1.0894185622566734
Napa,2023-09-21,0.5,,,1.0072068051459282
Napa,2023-09-21,0.04999999999999999,,,NA
Napa,2023-09-21,0.95,,,1.0886793083641153
Napa,2023-09-28,0.5,,,1.010127824722994
Napa,2023-09-28,0.04999999999999999,,,NA
Napa,2023-09-28,0.95,,,1.0946430096754007
Napa,2023-10-05,0.5,,,1.0091338404575518
Napa,2023-10-05,0.04999999999999999,,,NA
Napa,2023-10-05,0.95,,,1.0981675651703635
Napa,2023-10-12,0.5,,,1.006749426078312
Napa,2023-10-12,0.04999999999999999,,,NA
Napa,2023-10-12,0.95,,,1.082909983613213
Napa,2023-10-19,0.5,,,0.9965049440309436
Napa,2023-10-19,0.04999999999999999,,,NA
Napa,2023-10-19,0.95,,,1.0793591616942155
Napa,2023-10-26,0.5,,,0.9840490408597512
Napa,2023-10-26,0.04999999999999999,,,NA
Napa,2023-10-26,0.95,,,1.0681824036657614
Napa,2023-11-02,0.5,,,0.97542091058096
Napa,2023-11-02,0.04999999999999999,,,NA
Napa,2023-11-02,0.95,,,1.0542960195423488
Napa,2023-11-09,0.5,,,0.970023705744196
Napa,2023-11-09,0.04999999999999999,,,NA
Napa,2023-11-09,0.95,,,1.0481967924261688
Napa,2023-11-16,0.5,,,0.972786824880536
Napa,2023-11-16,0.04999999999999999,,,NA
Napa,2023-11-16,0.95,,,1.0466226826068037
Napa,2023-11-23,0.5,,,0.9777974270976002
Napa,2023-11-23,0.04999999999999999,,,NA
Napa,2023-11-23,0.95,,,1.058803732971817
Napa,2023-11-30,0.5,,,0.9904037614192518
Napa,2023-11-30,0.04999999999999999,,,NA
Napa,2023-11-30,0.95,,,1.072717257973317
Napa,2023-12-07,0.5,,,1.0123525225507906
Napa,2023-12-07,0.04999999999999999,,,NA
Napa,2023-12-07,0.95,,,1.0936898002804727
Napa,2023-12-14,0.5,,,1.0280965562006288
Napa,2023-12-14,0.04999999999999999,,,NA
Napa,2023-12-14,0.95,,,1.1160464342195628
Napa,2023-12-19,0.5,,,1.0419048467888856
Napa,2023-12-19,0.04999999999999999,,,NA
Napa,2023-12-19,0.95,,,1.1306565232280776
Napa,2023-12-21,0.5,,,1.0419048467888856
Napa,2023-12-21,0.04999999999999999,,,NA
Napa,2023-12-21,0.95,,,1.1306565232280776
Napa,2023-12-28,0.5,,,1.0493183688268464
Napa,2023-12-28,0.04999999999999999,,,NA
Napa,2023-12-28,0.95,,,1.1407263810017936
Napa,2024-01-04,0.5,,,1.0535423840671003
Napa,2024-01-04,0.04999999999999999,,,NA
Napa,2024-01-04,0.95,,,1.1436375336466102
Napa,2024-01-11,0.5,,,1.0455175600308002
Napa,2024-01-11,0.04999999999999999,,,NA
Napa,2024-01-11,0.95,,,1.134712053090729
Napa,2024-01-18,0.5,,,1.0439575063241375
Napa,2024-01-18,0.04999999999999999,,,NA
Napa,2024-01-18,0.95,,,1.1308829959741435
Napa,2024-01-25,0.5,,,1.0386744957015883
Napa,2024-01-25,0.04999999999999999,,,NA
Napa,2024-01-25,0.95,,,1.120579892619651
Napa,2024-02-01,0.5,,,1.0292857040476957
Napa,2024-02-01,0.04999999999999999,,,NA
Napa,2024-02-01,0.95,,,1.1161596089514494
Napa,2024-02-08,0.5,,,1.011107129147239
Napa,2024-02-08,0.04999999999999999,,,NA
Napa,2024-02-08,0.95,,,1.0943135400566002
Napa,2024-02-09,0.5,,,0.9906593999146218
Napa,2024-02-09,0.04999999999999999,,,NA
Napa,2024-02-09,0.95,,,1.0753405377473928
Napa,2024-02-15,0.5,,,0.9906593999146218
Napa,2024-02-15,0.04999999999999999,,,NA
Napa,2024-02-15,0.95,,,1.0753405377473928
Napa,2024-02-22,0.5,,,0.9728115268609694
Napa,2024-02-22,0.04999999999999999,,,NA
Napa,2024-02-22,0.95,,,1.076117499608464
Napa,2024-02-29,0.5,,,0.9611953829769836
Napa,2024-02-29,0.04999999999999999,,,NA
Napa,2024-02-29,0.95,,,1.0665781158799836
Napa,2024-03-07,0.5,,,0.9553234284180242
Napa,2024-03-07,0.04999999999999999,,,NA
Napa,2024-03-07,0.95,,,1.0739698897287262
Napa,2024-03-14,0.5,,,0.9514722555753952
Napa,2024-03-14,0.04999999999999999,,,NA
Napa,2024-03-14,0.95,,,1.0918814725797243
Napa,2024-03-18,0.5,,,0.9532652940728958
Napa,2024-03-18,0.04999999999999999,,,NA
Napa,2024-03-18,0.95,,,1.0857070167222134
Napa,2024-03-19,0.5,,,0.9532652940728958
Napa,2024-03-19,0.04999999999999999,,,NA
Napa,2024-03-19,0.95,,,1.0857070167222134
Napa,2024-03-21,0.5,,,0.9532652940728958
Napa,2024-03-21,0.04999999999999999,,,NA
Napa,2024-03-21,0.95,,,1.0857070167222134
Napa,2024-03-28,0.5,,,0.9544410831076456
Napa,2024-03-28,0.04999999999999999,,,NA
Napa,2024-03-28,0.95,,,1.075356607780736
Napa,2024-04-04,0.5,,,0.9569421887824212
Napa,2024-04-04,0.04999999999999999,,,NA
Napa,2024-04-04,0.95,,,1.061196356508605
Napa,2024-04-11,0.5,,,0.9601521386788
Napa,2024-04-11,0.04999999999999999,,,NA
Napa,2024-04-11,0.95,,,1.0490558489383843
Napa,2024-04-18,0.5,,,0.9627595297436766
Napa,2024-04-18,0.04999999999999999,,,NA
Napa,2024-04-18,0.95,,,1.0397926452768589
Napa,2024-04-25,0.5,,,0.9664038364380948
Napa,2024-04-25,0.04999999999999999,,,NA
Napa,2024-04-25,0.95,,,1.0277309979311289
Napa,2024-05-02,0.5,,,0.97043737454394
Napa,2024-05-02,0.04999999999999999,,,NA
Napa,2024-05-02,0.95,,,1.019248455424998
Napa,2024-05-09,0.5,,,0.973696997900351
Napa,2024-05-09,0.04999999999999999,,,NA
Napa,2024-05-09,0.95,,,1.014806236063607
Napa,2024-05-16,0.5,,,0.97667700236202
Napa,2024-05-16,0.04999999999999999,,,NA
Napa,2024-05-16,0.95,,,1.0117688517449137
Napa,2024-05-23,0.5,,,0.9799772703092507
Napa,2024-05-23,0.04999999999999999,,,NA
Napa,2024-05-23,0.95,,,1.009339572853448
Napa,2024-05-30,0.5,,,0.9824707978142124
Napa,2024-05-30,0.04999999999999999,,,NA
Napa,2024-05-30,0.95,,,1.0115809446329904
Napa,2024-06-06,0.5,,,0.98494400801379
Napa,2024-06-06,0.04999999999999999,,,NA
Napa,2024-06-06,0.95,,,1.0142919754557376
Napa,2024-06-13,0.5,,,NA
Napa,2024-06-13,0.04999999999999999,,,NA
Napa,2024-06-13,0.95,,,NA
Nevada,2022-06-16,0.5,,,1.0697825237607723
Nevada,2022-06-16,0.04999999999999999,,,NA
Nevada,2022-06-16,0.95,,,1.2211827972273963
Nevada,2022-06-23,0.5,,,1.028534829537441
Nevada,2022-06-23,0.04999999999999999,,,NA
Nevada,2022-06-23,0.95,,,1.149876974160262
Nevada,2022-06-30,0.5,,,0.9876055894443506
Nevada,2022-06-30,0.04999999999999999,,,NA
Nevada,2022-06-30,0.95,,,1.0944031859539576
Nevada,2022-07-07,0.5,,,0.9581642080274668
Nevada,2022-07-07,0.04999999999999999,,,NA
Nevada,2022-07-07,0.95,,,1.0450854581943994
Nevada,2022-07-14,0.5,,,0.9368705513172816
Nevada,2022-07-14,0.04999999999999999,,,NA
Nevada,2022-07-14,0.95,,,1.0185600446580871
Nevada,2022-07-21,0.5,,,0.9282327243580436
Nevada,2022-07-21,0.04999999999999999,,,NA
